Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,b2b3,d7d5,e2e3,g8f6,c1b2,f8e7,c2c4,e8h8,d1c2	11	0.0103342128682249	0.113472829370957	4756	329	2834	0.6005808814244222	0.0415456497032453	0.3578734688723323	1. Nf3 e6 2. b3 d5 3. e3 Nf6 4. Bb2 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack: Modern Variation	b2b3,e7e5,c1b2,b8c6,e2e3,d7d5,f1b5,f8d6,f2f4	9	0.0301276372409702	0.1409713920905426	71876	4969	42824	0.6006233861735286	0.0415228672421429	0.3578537465843284	1. b3 e5 2. Bb2 Nc6 3. e3 d5 4. Bb5 Bd6 5. f4	r1bqk1nr/ppp2ppp/2nb4/1B1pp3/5P2/1P2P3/PBPP2PP/RN1QK1NR b KQkq - 0 5	94
A01: Nimzo-Larsen Attack: Modern Variation	b2b3,e7e5,e2e3,d7d5,c1b2,b8c6,f1b5,f8d6,f2f4	9	0.0332918801886722	0.1557773235906616	71876	4969	42825	0.6006183671764018	0.0415225202640595	0.3578591125595387	1. b3 e5 2. e3 d5 3. Bb2 Nc6 4. Bb5 Bd6 5. f4	r1bqk1nr/ppp2ppp/2nb4/1B1pp3/5P2/1P2P3/PBPP2PP/RN1QK1NR b KQkq - 0 5	94
A00: Van't Kruijs Opening	e2e3,e7e5,b2b3,d7d5,c1b2,b8c6,f1b5,f8d6,f2f4	9	0.0372698925284712	0.1557793535769898	71871	4969	42823	0.600611717907791	0.0415249492324277	0.3578633328597812	1. e3 e5 2. b3 d5 3. Bb2 Nc6 4. Bb5 Bd6 5. f4	r1bqk1nr/ppp2ppp/2nb4/1B1pp3/5P2/1P2P3/PBPP2PP/RN1QK1NR b KQkq - 0 5	94
B01: Scandinavian Defense	e2e4,d7d5,b1c3,d5e4,c3e4,g8f6,e4f6,e7f6,f1d3	9	0.014948561422017	0.1516484187868316	1317	82	794	0.600547195622435	0.037391700866393	0.3620611035111719	1. e4 d5 2. Nc3 dxe4 3. Nxe4 Nf6 4. Nxf6+ exf6 5. Bd3	rnbqkb1r/ppp2ppp/5p2/8/8/3B4/PPPP1PPP/R1BQK1NR b KQkq - 1 5	95
A00: Van Geet Opening	b1c3,d7d5,e2e4,d5e4,c3e4,g8f6,e4f6,e7f6,f1d3	9	0.037456522125019	0.1516391836863116	1317	83	794	0.6002734731084777	0.0378304466727438	0.3618960802187785	1. Nc3 d5 2. e4 dxe4 3. Nxe4 Nf6 4. Nxf6+ exf6 5. Bd3	rnbqkb1r/ppp2ppp/5p2/8/8/3B4/PPPP1PPP/R1BQK1NR b KQkq - 1 5	95
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,f3e5,f8g7,e5f7,e8f7,e2e4,g8f6,f1c4,e7e6,c4b3	11	0.0233335899845566	0.3477479382061498	335	10	213	0.600358422939068	0.017921146953405	0.3817204301075269	1. Nf3 g6 2. Ne5 Bg7 3. Nxf7 Kxf7 4. e4 Nf6 5. Bc4+ e6 6. Bb3	rnbq3r/pppp1kbp/4pnp1/8/4P3/1B6/PPPP1PPP/RNBQK2R b KQ - 1 6	96
A00: Van't Kruijs Opening	e2e3,e7e6,d1f3,d7d5,b2b3,g8f6,c1b2,f8e7,f3g3,e8h8,f1e2	11	0.0158799086245978	0.1390736934865151	551	25	342	0.6002178649237473	0.0272331154684095	0.3725490196078431	1. e3 e6 2. Qf3 d5 3. b3 Nf6 4. Bb2 Be7 5. Qg3 O-O 6. Be2	rnbq1rk1/ppp1bppp/4pn2/3p4/8/1P2P1Q1/PBPPBPPP/RN2K1NR b KQ - 6 6	97
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,c4d5,c6d5,a2a3	11	0.0301506581994426	0.2107644597755985	468	38	274	0.6	0.0487179487179487	0.3512820512820512	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. cxd5 cxd5 6. a3	rnbqkbnr/pp3ppp/8/3p4/3Pp3/P5P1/1P2PPBP/RNBQK1NR b KQkq - 0 6	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,a2a3	9	0.0305603453894363	0.2136283275792408	410	25	253	0.5959302325581395	0.0363372093023255	0.3677325581395348	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. a3	rnbqkbnr/pp3ppp/2p5/3p4/2PPp3/P5P1/1P2PPBP/RNBQK1NR b KQkq - 0 5	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,c4d5,c6d5,g1h3	11	0.0301506581994426	0.2107644597755985	882	63	559	0.586436170212766	0.0418882978723404	0.3716755319148936	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. cxd5 cxd5 6. Nh3	rnbqkbnr/pp3ppp/8/3p4/3Pp3/6PN/PP2PPBP/RNBQK2R b KQkq - 1 6	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,b1c3,g8f6,c4d5,c6d5,c1g5	13	0.0145655482586121	0.1018186697535693	10091	934	6193	0.586072714600999	0.0542455569752584	0.3596817284237426	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. Nc3 Nf6 6. cxd5 cxd5 7. Bg5	rnbqkb1r/pp3ppp/5n2/3p2B1/3Pp3/2N3P1/PP2PPBP/R2QK1NR b KQkq - 1 7	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,b1c3,g8f6,c1g5	11	0.0147036103274141	0.1027837756280107	3830	332	2475	0.5770679523881271	0.0500226005725478	0.372909447039325	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. Nc3 Nf6 6. Bg5	rnbqkb1r/pp3ppp/2p2n2/3p2B1/2PPp3/2N3P1/PP2PPBP/R2QK1NR b KQkq - 3 6	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,b1c3,g8f6,d1b3	11	0.0147036103274141	0.1027837756280107	369	27	246	0.5747663551401869	0.0420560747663551	0.3831775700934579	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. Nc3 Nf6 6. Qb3	rnbqkb1r/pp3ppp/2p2n2/3p4/2PPp3/1QN3P1/PP2PPBP/R1B1K1NR b KQkq - 3 6	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4	7	0.0409288249954928	0.2861079062474507	13708	1004	9766	0.5600130729634774	0.0410164229103684	0.3989705041261541	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4	rnbqkbnr/ppp2ppp/8/3p4/2PPp3/6P1/PP2PPBP/RNBQK1NR b KQkq - 0 4	98
A00: Hungarian Opening	g2g3,e7e5,d2d4,e5e4,f1g2,d7d5,c2c4	7	0.018293516129877	0.1278785696486394	13708	1004	9766	0.5600130729634774	0.0410164229103684	0.3989705041261541	1. g3 e5 2. d4 e4 3. Bg2 d5 4. c4	rnbqkbnr/ppp2ppp/8/3p4/2PPp3/6P1/PP2PPBP/RNBQK1NR b KQkq - 0 4	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,c4d5,c6d5,b1c3	11	0.0301506581994426	0.2107644597755985	11022	918	7845	0.5570887035633055	0.046398786959818	0.3965125094768764	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. cxd5 cxd5 6. Nc3	rnbqkbnr/pp3ppp/8/3p4/3Pp3/2N3P1/PP2PPBP/R1BQK1NR b KQkq - 1 6	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,b1c3,g8f6,c4d5,c6d5,g1h3	13	0.0145655482586121	0.1018186697535693	1398	124	988	0.5569721115537849	0.049402390438247	0.3936254980079681	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. Nc3 Nf6 6. cxd5 cxd5 7. Nh3	rnbqkb1r/pp3ppp/5n2/3p4/3Pp3/2N3PN/PP2PPBP/R1BQK2R b KQkq - 1 7	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,b1c3	9	0.0305603453894363	0.2136283275792408	6694	532	4806	0.5563497340425532	0.0442154255319149	0.3994348404255319	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. Nc3	rnbqkbnr/pp3ppp/2p5/3p4/2PPp3/2N3P1/PP2PPBP/R1BQK1NR b KQkq - 1 5	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,c4d5	9	0.0305603453894363	0.2136283275792408	4374	349	3184	0.5531807259390413	0.0441381054761603	0.4026811685847983	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. cxd5	rnbqkbnr/pp3ppp/2p5/3P4/3Pp3/6P1/PP2PPBP/RNBQK1NR b KQkq - 0 5	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6	8	0.0305603453894363	0.2136283275792408	12650	997	9270	0.5519919710258759	0.0435048217480473	0.4045032072260767	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6	rnbqkbnr/pp3ppp/2p5/3p4/2PPp3/6P1/PP2PPBP/RNBQK1NR w KQkq - 0 5	98
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,c4d5,c6d5	10	0.0301506581994426	0.2107644597755985	13042	1083	9538	0.5511558128724169	0.0457676541435997	0.4030765329839834	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. cxd5 cxd5	rnbqkbnr/pp3ppp/8/3p4/3Pp3/6P1/PP2PPBP/RNBQK1NR w KQkq - 0 6	98
C00: French Defense: Wing Gambit	e2e4,e7e6,g1f3,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5,f8c5,d2d4	11	0.0142391215962295	0.1211400131946329	29349	1525	18042	0.5999877340747404	0.031175893368223	0.3688363725570365	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6 5. bxc5 Bxc5 6. d4	r1bqk1nr/pp3ppp/2n1p3/2bpP3/3P4/5N2/P1P2PPP/RNBQKB1R b KQkq - 0 6	99
C00: French Defense: Wing Gambit	e2e4,e7e6,e4e5,d7d5,g1f3,c7c5,b2b4,b8c6,b4c5,f8c5,d2d4	11	0.0119694611687255	0.1018307677276944	29349	1525	18042	0.5999877340747404	0.031175893368223	0.3688363725570365	1. e4 e6 2. e5 d5 3. Nf3 c5 4. b4 Nc6 5. bxc5 Bxc5 6. d4	r1bqk1nr/pp3ppp/2n1p3/2bpP3/3P4/5N2/P1P2PPP/RNBQKB1R b KQkq - 0 6	99
C00: French Defense: Wing Gambit	g1f3,e7e6,e2e4,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5,f8c5,d2d4	11	0.0110315754787581	0.1211300848894713	29356	1525	18048	0.5999713871119378	0.0311676102107134	0.3688610026773488	1. Nf3 e6 2. e4 d5 3. e5 c5 4. b4 Nc6 5. bxc5 Bxc5 6. d4	r1bqk1nr/pp3ppp/2n1p3/2bpP3/3P4/5N2/P1P2PPP/RNBQKB1R b KQkq - 0 6	99
C00: French Defense: Wing Gambit	e2e4,e7e6,g1f3,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5,f8c5	10	0.0142391215962295	0.1211400131946329	30099	1588	18694	0.5974276016752347	0.0315198189793771	0.3710525793453881	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6 5. bxc5 Bxc5	r1bqk1nr/pp3ppp/2n1p3/2bpP3/8/5N2/P1PP1PPP/RNBQKB1R w KQkq - 0 6	99
C00: French Defense: Wing Gambit	e2e4,e7e6,e4e5,d7d5,g1f3,c7c5,b2b4,b8c6,b4c5,f8c5	10	0.0119694611687255	0.1018307677276944	30099	1588	18694	0.5974276016752347	0.0315198189793771	0.3710525793453881	1. e4 e6 2. e5 d5 3. Nf3 c5 4. b4 Nc6 5. bxc5 Bxc5	r1bqk1nr/pp3ppp/2n1p3/2bpP3/8/5N2/P1PP1PPP/RNBQKB1R w KQkq - 0 6	99
C00: French Defense: Wing Gambit	g1f3,e7e6,e2e4,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5,f8c5	10	0.0110315754787581	0.1211300848894713	30106	1588	18700	0.5974123903639322	0.031511687899353	0.3710759217367146	1. Nf3 e6 2. e4 d5 3. e5 c5 4. b4 Nc6 5. bxc5 Bxc5	r1bqk1nr/pp3ppp/2n1p3/2bpP3/8/5N2/P1PP1PPP/RNBQKB1R w KQkq - 0 6	99
C00: French Defense: Wing Gambit	e2e4,e7e6,g1f3,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5	9	0.0149795547875053	0.1274392842525215	31406	1697	19841	0.5931928074947114	0.0320527349652463	0.3747544575400423	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6 5. bxc5	r1bqkbnr/pp3ppp/2n1p3/2PpP3/8/5N2/P1PP1PPP/RNBQKB1R b KQkq - 0 5	99
C00: French Defense: Wing Gambit	e2e4,e7e6,e4e5,d7d5,g1f3,c7c5,b2b4,b8c6,b4c5	9	0.012591872198164	0.1071259595560048	31406	1697	19841	0.5931928074947114	0.0320527349652463	0.3747544575400423	1. e4 e6 2. e5 d5 3. Nf3 c5 4. b4 Nc6 5. bxc5	r1bqkbnr/pp3ppp/2n1p3/2PpP3/8/5N2/P1PP1PPP/RNBQKB1R b KQkq - 0 5	99
C00: French Defense: Wing Gambit	g1f3,e7e6,e2e4,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5	9	0.011605287528885	0.1274296193002905	31414	1697	19847	0.5931870538917633	0.0320442614902375	0.3747686846179991	1. Nf3 e6 2. e4 d5 3. e5 c5 4. b4 Nc6 5. bxc5	r1bqkbnr/pp3ppp/2n1p3/2PpP3/8/5N2/P1PP1PPP/RNBQKB1R b KQkq - 0 5	99
C00: French Defense: Wing Gambit	g1f3,e7e6,e2e4,d7d5,e4e5,c7c5,b2b4,b8c6	8	0.011605287528885	0.1274296193002905	36782	2053	23931	0.5860179077844693	0.0327087913838702	0.3812733008316604	1. Nf3 e6 2. e4 d5 3. e5 c5 4. b4 Nc6	r1bqkbnr/pp3ppp/2n1p3/2ppP3/1P6/5N2/P1PP1PPP/RNBQKB1R w KQkq - 1 5	99
C00: French Defense: Wing Gambit	e2e4,e7e6,g1f3,d7d5,e4e5,c7c5,b2b4,b8c6	8	0.0149795547875053	0.1274392842525215	36773	2053	23925	0.5860145655049321	0.032716610093863	0.3812688244012047	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6	r1bqkbnr/pp3ppp/2n1p3/2ppP3/1P6/5N2/P1PP1PPP/RNBQKB1R w KQkq - 1 5	99
C00: French Defense: Wing Gambit	e2e4,e7e6,e4e5,d7d5,g1f3,c7c5,b2b4,b8c6	8	0.012591872198164	0.1071259595560048	36773	2053	23925	0.5860145655049321	0.032716610093863	0.3812688244012047	1. e4 e6 2. e5 d5 3. Nf3 c5 4. b4 Nc6	r1bqkbnr/pp3ppp/2n1p3/2ppP3/1P6/5N2/P1PP1PPP/RNBQKB1R w KQkq - 1 5	99
C00: French Defense: Wing Gambit	e2e4,e7e6,g1f3,d7d5,e4e5,c7c5,b2b4,b8c6,a2a3	9	0.0149795547875053	0.1274392842525215	5183	328	3526	0.5735310390616355	0.0362952307181586	0.3901737302202058	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6 5. a3	r1bqkbnr/pp3ppp/2n1p3/2ppP3/1P6/P4N2/2PP1PPP/RNBQKB1R b KQkq - 0 5	99
C00: French Defense: Wing Gambit	e2e4,e7e6,e4e5,d7d5,g1f3,c7c5,b2b4,b8c6,a2a3	9	0.012591872198164	0.1071259595560048	5183	328	3526	0.5735310390616355	0.0362952307181586	0.3901737302202058	1. e4 e6 2. e5 d5 3. Nf3 c5 4. b4 Nc6 5. a3	r1bqkbnr/pp3ppp/2n1p3/2ppP3/1P6/P4N2/2PP1PPP/RNBQKB1R b KQkq - 0 5	99
C00: French Defense: Wing Gambit	g1f3,e7e6,e2e4,d7d5,e4e5,c7c5,b2b4,b8c6,a2a3	9	0.011605287528885	0.1274296193002905	5184	329	3526	0.5735147693328908	0.0363978316185418	0.3900873990485673	1. Nf3 e6 2. e4 d5 3. e5 c5 4. b4 Nc6 5. a3	r1bqkbnr/pp3ppp/2n1p3/2ppP3/1P6/P4N2/2PP1PPP/RNBQKB1R b KQkq - 0 5	99
A40: Horwitz Defense	d2d4,e7e6,c1f4,d7d5,e2e3,f8d6,f4d6,d8d6,d1g4	9	0.0118635605029746	0.1208857055734973	4685	427	2706	0.5992581222819136	0.0546175492453312	0.3461243284727552	1. d4 e6 2. Bf4 d5 3. e3 Bd6 4. Bxd6 Qxd6 5. Qg4	rnb1k1nr/ppp2ppp/3qp3/3p4/3P2Q1/4P3/PPP2PPP/RN2KBNR b KQkq - 1 5	100
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,b1d2,f8g7,e2e4,d7d6,e4e5	9	0.0215767193547753	0.1092684438034682	1510	115	900	0.598019801980198	0.0455445544554455	0.3564356435643564	1. Nf3 Nf6 2. d3 g6 3. Nbd2 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P3/8/3P1N2/PPPN1PPP/R1BQKB1R b KQkq - 0 5	101
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,b1d2,f8g7,e2e4,d7d6,e4e5	9	0.0143317263601605	0.1092988672992187	1510	115	900	0.598019801980198	0.0455445544554455	0.3564356435643564	1. d3 Nf6 2. Nf3 g6 3. Nbd2 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P3/8/3P1N2/PPPN1PPP/R1BQKB1R b KQkq - 0 5	101
A00: Mieses Opening	d2d3,g8f6,b1d2,g7g6,g1f3,f8g7,e2e4,d7d6,e4e5	9	0.0135170312320518	0.103085711084905	1510	115	900	0.598019801980198	0.0455445544554455	0.3564356435643564	1. d3 Nf6 2. Nd2 g6 3. Ngf3 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P3/8/3P1N2/PPPN1PPP/R1BQKB1R b KQkq - 0 5	101
C47: Four Knights Game: Halloween Gambit	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,f3e5,c6e5,d2d4,e5c6,d4d5	11	0.0373224231562906	0.1176094683932705	26565	1446	16442	0.597597462488471	0.032528738217893	0.3698737992936359	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5 Nxe5 5. d4 Nc6 6. d5	r1bqkb1r/pppp1ppp/2n2n2/3P4/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 6	102
C47: Four Knights Game: Halloween Gambit	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,f3e5,c6e5,d2d4,e5c6	10	0.0373224231562906	0.1176094683932705	32880	1900	22524	0.5737819349434594	0.03315649867374	0.3930615663828005	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5 Nxe5 5. d4 Nc6	r1bqkb1r/pppp1ppp/2n2n2/8/3PP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6	102
A48: Torre Attack: Fianchetto Defense	d2d4,g8f6,g1f3,g7g6,c1g5,f8g7,b1c3,e8h8,h2h4	9	0.037881545209829	0.1500258494058528	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. Nc3 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,b1c3,f8g7,c1g5,e8h8,h2h4	9	0.0318359671307267	0.1260829774495261	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. d4 Nf6 2. Nf3 g6 3. Nc3 Bg7 4. Bg5 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A48: Torre Attack: Fianchetto Defense	g1f3,g8f6,d2d4,g7g6,c1g5,f8g7,b1c3,e8h8,h2h4	9	0.0296285336272544	0.150044300451649	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. Nf3 Nf6 2. d4 g6 3. Bg5 Bg7 4. Nc3 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,c1g5,f8g7,g1f3,e8h8,h2h4	9	0.0263006601565886	0.1041609801836456	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. d4 Nf6 2. Nc3 g6 3. Bg5 Bg7 4. Nf3 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A48: East Indian Defense	g1f3,g8f6,d2d4,g7g6,b1c3,f8g7,c1g5,e8h8,h2h4	9	0.0249006242761414	0.1261013048207752	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. Nf3 Nf6 2. d4 g6 3. Nc3 Bg7 4. Bg5 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,d2d4,f8g7,c1g5,e8h8,h2h4	9	0.0243768630813356	0.1234488825623183	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. Nf3 Nf6 2. Nc3 g6 3. d4 Bg7 4. Bg5 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A00: Van Geet Opening	b1c3,g8f6,g1f3,g7g6,d2d4,f8g7,c1g5,e8h8,h2h4	9	0.020218016681863	0.1234516379145837	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. Nc3 Nf6 2. Nf3 g6 3. d4 Bg7 4. Bg5 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,c1g5,f8g7,g1f3,e8h8,h2h4	9	0.0170624461945457	0.1041836577093988	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. Nc3 Nf6 2. d4 g6 3. Bg5 Bg7 4. Nf3 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103
C11: French Defense: Steinitz Variation, Gledhill Attack	e2e4,e7e6,d2d4,d7d5,b1c3,g8f6,e4e5,f6d7,d1g4,c7c5,g1f3,b8c6,d4c5	13	0.011865560295234	0.1009468260392536	514	41	307	0.5962877030162413	0.0475638051044083	0.3561484918793503	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Qg4 c5 6. Nf3 Nc6 7. dxc5	r1bqkb1r/pp1n1ppp/2n1p3/2PpP3/6Q1/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 0 7	104
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,b1d2,f8g7,e2e4,e8h8,h2h3	9	0.0283841318130098	0.2164675335315945	892	51	553	0.5962566844919787	0.034090909090909	0.3696524064171123	1. d3 Nf6 2. Nf3 g6 3. Nbd2 Bg7 4. e4 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A00: Mieses Opening	d2d3,g8f6,b1d2,g7g6,g1f3,f8g7,e2e4,e8h8,h2h3	9	0.0267706197124763	0.2041623135929741	892	51	553	0.5962566844919787	0.034090909090909	0.3696524064171123	1. d3 Nf6 2. Nd2 g6 3. Ngf3 Bg7 4. e4 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A00: Mieses Opening	d2d3,g8f6,b1d2,g7g6,e2e4,f8g7,g1f3,e8h8,h2h3	9	0.0210197148769842	0.1603038579771749	892	51	553	0.5962566844919787	0.034090909090909	0.3696524064171123	1. d3 Nf6 2. Nd2 g6 3. e4 Bg7 4. Ngf3 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,e2e4,f8g7,b1d2,e8h8,h2h3	9	0.0203220057385447	0.1549828787301988	892	51	553	0.5962566844919787	0.034090909090909	0.3696524064171123	1. d3 Nf6 2. Nf3 g6 3. e4 Bg7 4. Nbd2 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,b1d2,f8g7,e2e4,e8h8,h2h3	9	0.042750895561313	0.2164983356543229	890	51	553	0.5957161981258366	0.0341365461847389	0.3701472556894243	1. Nf3 Nf6 2. d3 g6 3. Nbd2 Bg7 4. e4 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,e2e4,f8g7,b1d2,e8h8,h2h3	9	0.0306109303726743	0.1550193368232403	890	51	553	0.5957161981258366	0.0341365461847389	0.3701472556894243	1. Nf3 Nf6 2. d3 g6 3. e4 Bg7 4. Nbd2 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d3,f8g7,b1d2,g8f6,e2e4,e8h8,h2h3	9	0.0108439727333951	0.1616111863839935	890	51	553	0.5957161981258366	0.0341365461847389	0.3701472556894243	1. Nf3 g6 2. d3 Bg7 3. Nbd2 Nf6 4. e4 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,c2c3,f8g7,b1d2,e8h8,e2e4,d7d6,h2h3	11	0.0181825223824382	0.1386664140174754	1772	84	1179	0.5838550247116969	0.0276771004942339	0.3884678747940692	1. d3 Nf6 2. Nf3 g6 3. c3 Bg7 4. Nbd2 O-O 5. e4 d6 6. h3	rnbq1rk1/ppp1ppbp/3p1np1/8/4P3/2PP1N1P/PP1N1PP1/R1BQKB1R b KQ - 0 6	105
